# OCT iter       1519;   J_T =   5.984794090181E-03;   pulse_id =          1
# converged
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  1.78464232116058028E+01  8.77031848978126334E+01 -6.18819575621172575E+01
  1.78714357178589296E+01  8.69927633886509994E+01 -6.13206738528521242E+01
  1.78964482241120564E+01  8.62910332298226734E+01 -6.07610693606670509E+01
  1.79214607303651832E+01  8.55973555988286279E+01 -6.02031656086889484E+01
  1.79464732366183064E+01  8.49111029457610726E+01 -5.96469535295175248E+01
  1.79714857428714332E+01  8.42316623713866903E+01 -5.90923945690601542E+01
  1.79964982491245600E+01  8.35584389112782020E+01 -5.85394220062774409E+01
  1.80215107553776868E+01  8.28908587022185941E+01 -5.79879424789290567E+01
  1.80465232616308136E+01  8.22283720069111155E+01 -5.74378377021663624E+01
  1.80715357678839403E+01  8.15704560732458788E+01 -5.68889663638034904E+01
  1.80965482741370671E+01  8.09166178050555658E+01 -5.63411661774191970E+01
  1.81215607803901939E+01  8.02663962224494867E+01 -5.57942560721465242E+01
  1.81465732866433207E+01  7.96193646913840638E+01 -5.52480384961046695E+01
  1.81715857928964475E+01  7.89751329041640702E+01 -5.47023018090058670E+01
  1.81965982991495743E+01  7.83333485949622883E+01 -5.41568227385136680E+01
  1.82216108054027011E+01  7.76936989772090953E+01 -5.36113688744538237E+01
  1.82466233116558278E+01  7.70559118927432110E+01 -5.30657011749875878E+01
  1.82716358179089546E+01  7.64197566658766760E+01 -5.25195764593395111E+01
  1.82966483241620814E+01  7.57850446589318238E+01 -5.19727498625825675E+01
  1.83216608304152082E+01  7.51516295293176881E+01 -5.14249772293090004E+01
  1.83466733366683314E+01  7.45194071916666729E+01 -5.08760174247131616E+01
  1.83716858429214582E+01  7.38883154919711700E+01 -5.03256345436105690E+01
  1.83966983491745850E+01  7.32583336038855748E+01 -4.97736000002079635E+01
  1.84217108554277118E+01  7.26294811603751356E+01 -4.92196944839057196E+01
  1.84467233616808386E+01  7.20018171366064479E+01 -4.86637097690643756E+01
  1.84717358679339654E+01  7.13754385023524378E+01 -4.81054503693841511E+01
  1.84967483741870922E+01  7.07504786641675594E+01 -4.75447350303059650E+01
  1.85217608804402190E+01  7.01271057191533913E+01 -4.69813980555829573E+01
  1.85467733866933457E+01  6.95055205432716008E+01 -4.64152904668212827E+01
  1.85717858929464725E+01  6.88859547378522592E+01 -4.58462809973160219E+01
  1.85967983991995993E+01  6.82686684581886709E+01 -4.52742569238692383E+01
  1.86218109054527261E+01  6.76539481479621827E+01 -4.46991247423933586E+01
  1.86468234117058529E+01  6.70421042026843708E+01 -4.41208106949986529E+01
  1.86718359179589797E+01  6.64334685844627870E+01 -4.35392611578584123E+01
  1.86968484242121065E+01  6.58283924091827117E+01 -4.29544429004373285E+01
  1.87218609304652297E+01  6.52272435257801533E+01 -4.23663432276494660E+01
  1.87468734367183565E+01  6.46304041056385472E+01 -4.17749700171509133E+01
  1.87718859429714833E+01  6.40382682583784515E+01 -4.11803516643017318E+01
  1.87968984492246101E+01  6.34512396884711265E+01 -4.05825369473171023E+01
  1.88219109554777368E+01  6.28697294052607774E+01 -3.99815948248295427E+01
  1.88469234617308636E+01  6.22941534971376498E+01 -3.93776141774604511E+01
  1.88719359679839904E+01  6.17249309788672988E+01 -3.87707035041661214E+01
  1.88969484742371172E+01  6.11624817194598265E+01 -3.81609905830114968E+01
  1.89219609804902440E+01  6.06072244564611609E+01 -3.75486221047441546E+01
  1.89469734867433708E+01  6.00595749012626356E+01 -3.69337632861102136E+01
  1.89719859929964976E+01  5.95199439388894334E+01 -3.63165974683070516E+01
  1.89969984992496244E+01  5.89887359248138026E+01 -3.56973257043440952E+01
  1.90220110055027511E+01  5.84663470806002152E+01 -3.50761663374745822E+01
  1.90470235117558779E+01  5.79531639896346533E+01 -3.44533545712375542E+01
  1.90720360180090047E+01  5.74495621938313903E+01 -3.38291420301178363E+01
  1.90970485242621315E+01  5.69559048919611897E+01 -3.32037963083942316E+01
  1.91220610305152547E+01  5.64725417401436260E+01 -3.25776005034554643E+01
  1.91470735367683815E+01  5.59998077550483586E+01 -3.19508527287382620E+01
  1.91720860430215083E+01  5.55380223203991079E+01 -3.13238656005108069E+01
  1.91970985492746351E+01  5.50874882974711824E+01 -3.06969656920089911E+01
  1.92221110555277619E+01  5.46484912403802880E+01 -3.00704929479511627E+01
  1.92471235617808887E+01  5.42212987170505585E+01 -2.94448000521799074E+01
  1.92721360680340155E+01  5.38061597367797901E+01 -2.88202517411729211E+01
  1.92971485742871423E+01  5.34033042853075273E+01 -2.81972240563469008E+01
  1.93221610805402690E+01  5.30129429681792317E+01 -2.75761035284983507E+01
  1.93471735867933958E+01  5.26352667629929059E+01 -2.69572862883423987E+01
  1.93721860930465226E+01  5.22704468808264338E+01 -2.63411770978929596E+01
  1.93971985992996494E+01  5.19186347367023089E+01 -2.57281882983896395E+01
  1.94222111055527762E+01  5.15799620284563289E+01 -2.51187386715500161E+01
  1.94472236118059030E+01  5.12545409227452708E+01 -2.45132522121250531E+01
  1.94722361180590298E+01  5.09424643462142228E+01 -2.39121568110014024E+01
  1.94972486243121566E+01  5.06438063790798765E+01 -2.33158828494277870E+01
  1.95222611305652798E+01  5.03586227475210464E+01 -2.27248617062890155E+01
  1.95472736368184066E+01  5.00869514104016389E+01 -2.21395241817201196E+01
  1.95722861430715334E+01  4.98288132349311965E+01 -2.15602988416955164E+01
  1.95972986493246601E+01  4.95842127549721781E+01 -2.09876102895317125E+01
  1.96223111555777869E+01  4.93531390048249961E+01 -2.04218773714997646E+01
  1.96473236618309137E+01  4.91355664204684217E+01 -1.98635113249268827E+01
  1.96723361680840405E+01  4.89314557994686226E+01 -1.93129138782660696E+01
  1.96973486743371673E+01  4.87407553100793720E+01 -1.87704753136249742E+01
  1.97223611805902941E+01  4.85634015394435323E+01 -1.82365725031546795E+01
  1.97473736868434209E+01  4.83993205703350782E+01 -1.77115669314997675E+01
  1.97723861930965477E+01  4.82484290755159293E+01 -1.71958027172067283E+01
  1.97973986993496744E+01  4.81106354185429694E+01 -1.66896046465620138E+01
  1.98224112056028012E+01  4.79858407497815804E+01 -1.61932762337948013E+01
  1.98474237118559280E+01  4.78739400864094762E+01 -1.57070978219242754E+01
  1.98724362181090548E+01  4.77748233653993424E+01 -1.52313247387564950E+01
  1.98974487243621816E+01  4.76883764587706196E+01 -1.47661855226415941E+01
  1.99224612306153048E+01  4.76144821408775840E+01 -1.43118802325995826E+01
  1.99474737368684316E+01  4.75530209980605179E+01 -1.38685788572805695E+01
  1.99724862431215584E+01  4.75038722717040187E+01 -1.34364198369968815E+01
  1.99974987493746852E+01  4.74669146265312705E+01 -1.30155087126817026E+01
  2.00225112556278120E+01  4.74420268368842812E+01 -1.26059169151679473E+01
  2.00475237618809388E+01  4.74290883847124078E+01 -1.22076807075699989E+01
  2.00725362681340656E+01  4.74279799640522768E+01 -1.18208002928534164E+01
  2.00975487743871923E+01  4.74385838879067236E+01 -1.14452390978554259E+01
  2.01225612806403191E+01  4.74607843945756684E+01 -1.10809232440870975E+01
  2.01475737868934459E+01  4.74944678517054584E+01 -1.07277412146271676E+01
  2.01725862931465727E+01  4.75395228575316295E+01 -1.03855437252764400E+01
  2.01975987993996995E+01  4.75958402400013370E+01 -1.00541438069322755E+01
  2.02226113056528263E+01  4.76633129556906425E+01 -9.73331710482496781E+00
  2.02476238119059531E+01  4.77418358916130074E+01 -9.42280239888603965E+00
  2.02726363181590798E+01  4.78313055741866933E+01 -9.12230234806461127E+00
  2.02976488244122031E+01  4.79316197907325474E+01 -8.83148445990697084E+00
  2.03226613306653299E+01  4.80426771299384328E+01 -8.54998228516872594E+00
  2.03476738369184567E+01  4.81643764487109820E+01 -8.27739683564885631E+00
  2.03726863431715834E+01  4.82966162737301588E+01 -8.01329822184438001E+00
  2.03976988494247102E+01  4.84392941468437854E+01 -7.75722750542055905E+00
  2.04227113556778370E+01  4.85923059241265420E+01 -7.50869875989694524E+00
  2.04477238619309638E+01  4.87555450390286609E+01 -7.26720133138872892E+00
  2.04727363681840906E+01  4.89289017404863742E+01 -7.03220228969075567E+00
  2.04977488744372174E+01  4.91122623172097406E+01 -6.80314905851666829E+00
  2.05227613806903442E+01  4.93055083195378359E+01 -6.57947221225811596E+00
  2.05477738869434710E+01  4.95085157903012814E+01 -6.36058842526789459E+00
  2.05727863931965977E+01  4.97211545160306230E+01 -6.14590355838171032E+00
  2.05977988994497245E+01  4.99432873095880581E+01 -5.93481586618121604E+00
  2.06228114057028513E+01  5.01747693349041981E+01 -5.72671930739920754E+00
  2.06478239119559781E+01  5.04154474839617066E+01 -5.52100693984548574E+00
  2.06728364182091049E+01  5.06651598154808127E+01 -5.31707438033132895E+00
  2.06978489244622281E+01  5.09237350639611606E+01 -5.11432330927563417E+00
  2.07228614307153549E+01  5.11909922268037718E+01 -4.91216499899693737E+00
  2.07478739369684817E+01  5.14667402362226127E+01 -4.71002384413902142E+00
  2.07728864432216085E+01  5.17507777215320033E+01 -4.50734087225107061E+00
  2.07978989494747353E+01  5.20428928662231343E+01 -4.30357721224416689E+00
  2.08229114557278621E+01  5.23428633630169742E+01 -4.09821749828619453E+00
  2.08479239619809888E+01  5.26504564688149301E+01 -3.89077318667005123E+00
  2.08729364682341156E+01  5.29654291602116203E+01 -3.68078576332333274E+00
  2.08979489744872424E+01  5.32875283889761491E+01 -3.46782981989698547E+00
  2.09229614807403692E+01  5.36164914356925024E+01 -3.25151597679569937E+00
  2.09479739869934960E+01  5.39520463585831678E+01 -3.03149363211025946E+00
  2.09729864932466228E+01  5.42939125334380677E+01 -2.80745351614809913E+00
  2.09979989994997496E+01  5.46418012795696555E+01 -2.57913003218212644E+00
  2.10230115057528764E+01  5.49954165658028558E+01 -2.34630336511255599E+00
  2.10480240120060031E+01  5.53544557897033869E+01 -2.10880134098166128E+00
  2.10730365182591299E+01  5.57186106225818918E+01 -1.86650102169282461E+00
  2.10980490245122532E+01  5.60875679122429318E+01 -1.61933002085792310E+00
  2.11230615307653800E+01  5.64610106350298793E+01 -1.36726752842215671E+00
  2.11480740370185067E+01  5.68386188884104442E+01 -1.11034503359632186E+00
  2.11730865432716335E+01  5.72200709151694227E+01 -8.48646737639903281E-01
  2.11980990495247603E+01  5.76050441501999373E+01 -5.82309650178419513E-01
  2.12231115557778871E+01  5.79932162809567160E+01 -3.11523364996584784E-01
  2.12481240620310139E+01  5.83842663127318886E+01 -3.65295135904402796E-02
  2.12731365682841407E+01  5.87778756301858749E+01  2.42379102810198893E-01
  2.12981490745372675E+01  5.91737290468331594E+01  5.24859699572470695E-01
  2.13231615807903943E+01  5.95715158345624687E+01  8.10521007654920300E-01
  2.13481740870435210E+01  5.99709307256724813E+01  1.09892507708090403E+00
  2.13731865932966478E+01  6.03716748803547318E+01  1.38958937421871553E+00
  2.13981990995497746E+01  6.07734568130234862E+01  1.68198915976813801E+00
  2.14232116058029014E+01  6.11759932713815928E+01  1.97556013200252023E+00
  2.14482241120560282E+01  6.15790100626027979E+01  2.26970131758013016E+00
  2.14732366183091550E+01  6.19822428215050039E+01  2.56377819012436037E+00
  2.14982491245622782E+01  6.23854377160781794E+01  2.85712599484078700E+00
  2.15232616308154050E+01  6.27883520862083913E+01  3.14905325568213934E+00
  2.15482741370685318E+01  6.31907550119099923E+01  3.43884544003567072E+00
  2.15732866433216586E+01  6.35924278078357119E+01  3.72576875460716295E+00
  2.15982991495747854E+01  6.39931644412845415E+01  4.00907404512154386E+00
  2.16233116558279121E+01  6.43927718713628536E+01  4.28800077168361415E+00
  2.16483241620810389E+01  6.47910703073941932E+01  4.56178103114633338E+00
  2.16733366683341657E+01  6.51878933850958759E+01  4.82964359761991702E+00
  2.16983491745872925E+01  6.55830882594768099E+01  5.09081795235169832E+00
  2.17233616808404193E+01  6.59765156138397941E+01  5.34453827457562092E+00
  2.17483741870935461E+01  6.63680495846959815E+01  5.59004736561034132E+00
  2.17733866933466729E+01  6.67575776028628098E+01  5.82660047943240489E+00
  2.17983991995997997E+01  6.71450001514325692E+01  6.05346903416689841E+00
  2.18234117058529264E+01  6.75302304417756574E+01  6.26994418041348034E+00
  2.18484242121060532E+01  6.79131940091886435E+01  6.47534020401414789E+00
  2.18734367183591765E+01  6.82938282302555280E+01  6.66899774277816881E+00
  2.18984492246123033E+01  6.86720817644728356E+01  6.85028679874555912E+00
  2.19234617308654300E+01  6.90479139231390633E+01  7.01860952980184738E+00
  2.19484742371185568E+01  6.94212939689818000E+01  7.17340280677612796E+00
  2.19734867433716836E+01  6.97922003504630624E+01  7.31414052457801489E+00
  2.19984992496248104E+01  7.01606198751530172E+01  7.44033565837216138E+00
  2.20235117558779372E+01  7.05265468270169009E+01  7.55154205826333058E+00
  2.20485242621310640E+01  7.08899820328974641E+01  7.64735597840239745E+00
  2.20735367683841908E+01  7.12509318839122869E+01  7.72741733881426818E+00
  2.20985492746373176E+01  7.16094073178855126E+01  7.79141072056591444E+00
  2.21235617808904443E+01  7.19654227693521165E+01  7.83906609708085877E+00
  2.21485742871435711E+01  7.23189950940414121E+01  7.87015930649829709E+00
  2.21735867933966979E+01  7.26701424751214518E+01  7.88451227189202974E+00
  2.21985992996498247E+01  7.30188833188228443E+01  7.88199297793860509E+00
  2.22236118059029515E+01  7.33652351473708677E+01  7.86251521422578303E+00
  2.22486243121560783E+01  7.37092134974527511E+01  7.82603809681359142E+00
  2.22736368184092015E+01  7.40508308326781162E+01  7.77256538090740712E+00
  2.22986493246623283E+01  7.43900954787157218E+01  7.70214457856827739E+00
  2.23236618309154551E+01  7.47270105899304440E+01  7.61486589628063548E+00
  2.23486743371685819E+01  7.50615731564549691E+01  7.51086100791398170E+00
  2.23736868434217087E+01  7.53937730606558318E+01  7.39030167917418090E+00
  2.23986993496748354E+01  7.57235921919209716E+01  7.25339826004183852E+00
  2.24237118559279622E+01  7.60510036285627820E+01  7.10039806193732481E+00
  2.24487243621810890E+01  7.63759708954226255E+01  6.93158363646118580E+00
  2.24737368684342158E+01  7.66984473054355362E+01  6.74727097252686381E+00
  2.24987493746873426E+01  7.70183753930108708E+01  6.54780762853366305E+00
  2.25237618809404694E+01  7.73356864465392846E+01  6.33357081594421167E+00
  2.25487743871935962E+01  7.76503001467034721E+01  6.10496545020937020E+00
  2.25737868934467230E+01  7.79621243165230311E+01  5.86242218445519114E+00
  2.25987993996998497E+01  7.82710547881965084E+01  5.60639544069441786E+00
  2.26238119059529765E+01  7.85769753908499240E+01  5.33736145256293426E+00
  2.26488244122061033E+01  7.88797580622500192E+01  5.05581633271259090E+00
  2.26738369184592266E+01  7.91792630863981373E+01  4.76227417701296130E+00
  2.26988494247123533E+01  7.94753394577245018E+01  4.45726521664754483E+00
  2.27238619309654801E+01  7.97678253713504404E+01  4.14133402802875672E+00
  2.27488744372186069E+01  8.00565488375850265E+01  3.81503780922425006E+00
  2.27738869434717337E+01  8.03413284175317273E+01  3.47894473028281492E+00
  2.27988994497248605E+01  8.06219740753607113E+01  3.13363236351363250E+00
  2.28239119559779873E+01  8.08982881415355735E+01  2.77968619839210396E+00
  2.28489244622311141E+01  8.11700663800236129E+01  2.41769824438995329E+00
  2.28739369684842409E+01  8.14370991513508073E+01  2.04826572366763893E+00
  2.28989494747373676E+01  8.16991726622244983E+01  1.67198985423324076E+00
  2.29239619809904944E+01  8.19560702914487109E+01  1.28947472291799481E+00
  2.29489744872436212E+01  8.22075739808978057E+01  9.01326246336379588E-01
  2.29739869934967480E+01  8.24534656795186294E+01  5.08151216928800498E-01
  2.29989994997498748E+01  8.26935288276049079E+01  1.10556430243719306E-01
  2.30240120060030016E+01  8.29275498680262189E+01 -2.90852111191246876E-01
  2.30490245122561284E+01  8.31553197706263205E+01 -6.95469922697497189E-01
  2.30740370185092516E+01  8.33766355556785044E+01 -1.10269469674971954E+00
  2.30990495247623784E+01  8.35913018021072816E+01 -1.51192690284530395E+00
  2.31240620310155052E+01  8.37991321261139603E+01 -1.92257033417612599E+00
  2.31490745372686320E+01  8.39999506159268350E+01 -2.33403260732991047E+00
  2.31740870435217587E+01  8.41935932086105794E+01 -2.74572562109206642E+00
  2.31990995497748855E+01  8.43799089952241985E+01 -3.15706598012221473E+00
  2.32241120560280123E+01  8.45587614411048349E+01 -3.56747538887555082E+00
  2.32491245622811391E+01  8.47300295086969726E+01 -3.97638102064495902E+00
  2.32741370685342659E+01  8.48936086711230047E+01 -4.38321586602456836E+00
  2.32991495747873927E+01  8.50494118056176660E+01 -4.78741906448913657E+00
  2.33241620810405195E+01  8.51973699570271208E+01 -5.18843622215082778E+00
  2.33491745872936463E+01  8.53374329627881849E+01 -5.58571971812035262E+00
  2.33741870935467730E+01  8.54695699321722486E+01 -5.97872900130057516E+00
  2.33991995997998998E+01  8.55937695740841633E+01 -6.36693087886569309E+00
  2.34242121060530266E+01  8.57100403693377046E+01 -6.74979979717357192E+00
  2.34492246123061499E+01  8.58184105850984764E+01 -7.12681811541009669E+00
  2.34742371185592766E+01  8.59189281310261208E+01 -7.49747637189510030E+00
  2.34992496248124034E+01  8.60116602586222996E+01 -7.86127354267434431E+00
  2.35242621310655302E+01  8.60966931072705677E+01 -8.21771729180696653E+00
  2.35492746373186570E+01  8.61741311025119927E+01 -8.56632421259676846E+00
  2.35742871435717838E+01  8.62440962141342737E+01 -8.90662005893771180E+00
  2.35992996498249106E+01  8.63067270836520919E+01 -9.23813996591129971E+00
  2.36243121560780374E+01  8.63621780326898545E+01 -9.56042865880351123E+00
  2.36493246623311641E+01  8.64106179656001672E+01 -9.87304064977048590E+00
  2.36743371685842909E+01  8.64522291812993302E+01 -1.01755404215035625E+01
  2.36993496748374177E+01  8.64872061108087138E+01 -1.04675025973706948E+01
  2.37243621810905445E+01  8.65157539981957484E+01 -1.07485120976920676E+01
  2.37493746873436713E+01  8.65380875436407706E+01 -1.10181642819968140E+01
  2.37743871935967981E+01  8.65544295280320028E+01 -1.12760650773365754E+01
  2.37993996998499249E+01  8.65650094388968512E+01 -1.15218310929719863E+01
  2.38244122061030517E+01  8.65700621175554375E+01 -1.17550897220255699E+01
  2.38494247123561749E+01  8.65698264471215992E+01 -1.19754792309904303E+01
  2.38744372186093017E+01  8.65645441003972564E+01 -1.21826488383057789E+01
  2.38994497248624285E+01  8.65544583658029580E+01 -1.23762587835528315E+01
  2.39244622311155553E+01  8.65398130682765299E+01 -1.25559803891875905E+01
  2.39494747373686820E+01  8.65208516005909729E+01 -1.27214961170904211E+01
  2.39744872436218088E+01  8.64978160787969728E+01 -1.28724996225842059E+01
  2.39994997498749356E+01  8.64709466335511365E+01 -1.30086958089259230E+01
  2.40245122561280624E+01  8.64404808469378168E+01 -1.31298008855969854E+01
  2.40495247623811892E+01  8.64066533421548968E+01 -1.32355424340031504E+01
  2.40745372686343160E+01  8.63696955310456502E+01 -1.33256594844017826E+01
  2.40995497748874428E+01  8.63298355220670288E+01 -1.33999026080087784E+01
  2.41245622811405696E+01  8.62872981888643409E+01 -1.34580340282697843E+01
  2.41495747873936963E+01  8.62423053972390221E+01 -1.34998277551972290E+01
  2.41745872936468231E+01  8.61950763859999540E+01 -1.35250697464659986E+01
  2.41995997998999499E+01  8.61458282949715652E+01 -1.35335580986199790E+01
  2.42246123061530767E+01  8.60947768313807700E+01 -1.35251032712654986E+01
  2.42496248124061999E+01  8.60421370639353142E+01 -1.34995283465213678E+01
  2.42746373186593267E+01  8.59881243321882351E+01 -1.34566693252614282E+01
  2.42996498249124535E+01  8.59329552572608719E+01 -1.33963754608604297E+01
  2.43246623311655803E+01  8.58768488386978106E+01 -1.33185096302254617E+01
  2.43496748374187071E+01  8.58200276211316719E+01 -1.32229487409299598E+01
  2.43746873436718339E+01  8.57627189135834413E+01 -1.31095841722545075E+01
  2.43996998499249607E+01  8.57051560436064079E+01 -1.29783222469544555E+01
  2.44247123561780874E+01  8.56475796280589492E+01 -1.28290847296068673E+01
  2.44497248624312142E+01  8.55902388421554292E+01 -1.26618093465214283E+01
  2.44747373686843410E+01  8.55333926684786690E+01 -1.24764503214154594E+01
  2.44997498749374678E+01  8.54773111079116745E+01 -1.22729789204279669E+01
  2.45247623811905946E+01  8.54222763349510359E+01 -1.20513839995632352E+01
  2.45497748874437214E+01  8.53685837805327594E+01 -1.18116725473668360E+01
  2.45747873936968482E+01  8.53165431263844738E+01 -1.15538702155231103E+01
  2.45997998999499750E+01  8.52664791959770696E+01 -1.12780218301607622E+01
  2.46248124062031017E+01  8.52187327283660636E+01 -1.09841918769339593E+01
  2.46498249124562250E+01  8.51736610225621291E+01 -1.06724649534051057E+01
  2.46748374187093518E+01  8.51316384415717806E+01 -1.03429461828861573E+01
  2.46998499249624786E+01  8.50930567668150530E+01 -9.99576158465971432E+00
  2.47248624312156053E+01  8.50583253953203240E+01 -9.63105839637496963E+00
  2.47498749374687321E+01  8.50278713737674678E+01 -9.24900534535835916E+00
  2.47748874437218589E+01  8.50021392652339642E+01 -8.84979286657318731E+00
  2.47998999499749857E+01  8.49815908462096985E+01 -8.43363326594642793E+00
  2.48249124562281125E+01  8.49667046331394005E+01 -8.00076082873065353E+00
  2.48499249624812393E+01  8.49579752394317609E+01 -7.55143187344839806E+00
  2.48749374687343661E+01  8.49559125653875356E+01 -7.08592475273921885E+00
  2.48999499749874929E+01  8.49610408249975393E+01 -6.60453980306066768E+00
  2.49249624812406196E+01  8.49738974148479684E+01 -6.10759924567569357E+00
  2.49499749874937464E+01  8.49950316315903933E+01 -5.59544704165667461E+00
  2.49749874937468732E+01  8.50250032454408426E+01 -5.06844870374912215E+00
  2.50000000000000000E+01  8.50643809380773916E+01 -4.52699106785748473E+00
  2.50250125062531232E+01  8.51137406139918937E+01 -3.97148202664257743E+00
  2.50500250125062500E+01  8.51736635949605585E+01 -3.40235022727503145E+00
  2.50750375187593768E+01  8.52447347077013262E+01 -2.82004473476795781E+00
  2.51000500250125036E+01  8.53275402751023364E+01 -2.22503466155940988E+00
  2.51250625312656304E+01  8.54226660216136935E+01 -1.61780876313848831E+00
  2.51500750375187572E+01  8.55306949034915505E+01 -9.98874998559013738E-01
  2.51750875437718840E+01  8.56522048746693088E+01 -3.68760053676179866E-01
  2.52001000500250107E+01  8.57877665990437350E+01  2.71991176063743678E-01
  2.52251125562781375E+01  8.59379411199780634E+01  9.22816147433754175E-01
  2.52501250625312643E+01  8.61032774978684614E+01  1.58313528089013356E+00
  2.52751375687843911E+01  8.62843104266763561E+01  2.25235262754074483E+00
  2.53001500750375179E+01  8.64815578404601837E+01  2.92985659810168420E+00
  2.53251625812906447E+01  8.66955185211045034E+01  3.61502076077245249E+00
  2.53501750875437715E+01  8.69266697187186281E+01  4.30720471518508408E+00
  2.53751875937968983E+01  8.71754647964617959E+01  5.00575504954554251E+00
  2.54002001000500250E+01  8.74423309119784733E+01  5.71000638777825387E+00
  2.54252126063031483E+01  8.77276667480134051E+01  6.41928253287767792E+00
  2.54502251125562751E+01  8.80318403052754945E+01  7.13289771176052412E+00
  2.54752376188094019E+01  8.83551867710749121E+01  7.85015792569203708E+00
  2.55002501250625286E+01  8.86980064777119708E+01  8.57036240883891054E+00
  2.55252626313156554E+01  8.90605629649970041E+01  9.29280519569794627E+00
  2.55502751375687822E+01  8.94430811616033026E+01  1.00167767960767229E+01
  2.55752876438219090E+01  8.98457457001207729E+01  1.07415659740073224E+01
  2.56003001500750358E+01  9.02686993807308795E+01  1.14664616244921902E+01
  2.56253126563281626E+01  9.07120417982469718E+01  1.21907547393616067E+01
  2.56503251625812894E+01  9.11758281468648022E+01  1.29137404508280085E+01
  2.56753376688344161E+01  9.16600682163359721E+01  1.36347201386173964E+01
  2.57003501750875429E+01  9.21647255923332978E+01  1.43530035839128658E+01
  2.57253626813406697E+01  9.26897170725545152E+01  1.50679111508247185E+01
  2.57503751875937965E+01  9.32349123086028442E+01  1.57787759738056721E+01
  2.57753876938469233E+01  9.38001336818023361E+01  1.64849461273967677E+01
  2.58004002001000501E+01  9.43851564190120058E+01  1.71857867530320156E+01
  2.58254127063531733E+01  9.49897089520617612E+01  1.78806821163787681E+01
  2.58504252126063001E+01  9.56134735217284799E+01  1.85690375679310158E+01
  2.58754377188594269E+01  9.62560870243171394E+01  1.92502813793471645E+01
  2.59004502251125537E+01  9.69171420957623440E+01  1.99238664283650593E+01
  2.59254627313656805E+01  9.75961884250004914E+01  2.05892717060659685E+01
  2.59504752376188073E+01  9.82927342850193781E+01  2.12460036218011048E+01
  2.59754877438719340E+01  9.90062482667585471E+01  2.18935970832424012E+01
  2.60005002501250608E+01  9.97361611977415521E+01  2.25316163317289515E+01
  2.60255127563781876E+01  1.00481868224280447E+02  2.31596555163320090E+01
  2.60505252626313144E+01  1.01242731033195270E+02  2.37773389937801021E+01
  2.60755377688844412E+01  1.02018080186423845E+02  2.43843213455080416E+01
  2.61005502751375680E+01  1.02807217539691038E+02  2.49802871075251538E+01
  2.61255627813906948E+01  1.03609418714646282E+02  2.55649502134399746E+01
  2.61505752876438216E+01  1.04423935592621248E+02  2.61380531557285494E+01
  2.61755877938969483E+01  1.05249998797480700E+02  2.66993658750674072E+01
  2.62006003001500751E+01  1.06086820134969841E+02  2.72486843921636606E+01
  2.62256128064031984E+01  1.06933594956541640E+02  2.77858292008863543E+01
  2.62506253126563251E+01  1.07789504416915619E+02  2.83106434455283313E+01
  2.62756378189094519E+01  1.08653717596552696E+02  2.88229909086072773E+01
  2.63006503251625787E+01  1.09525393462830181E+02  2.93227538386694455E+01
  2.63256628314157055E+01  1.10403682646984763E+02  2.98098306500139820E+01
  2.63506753376688323E+01  1.11287729017677563E+02  3.02841335280748751E+01
  2.63756878439219591E+01  1.12176671036469898E+02  3.07455859753306839E+01
  2.64007003501750859E+01  1.13069642885254865E+02  3.11941203330791765E+01
  2.64257128564282127E+01  1.13965775360886155E+02  3.16296753142100897E+01
  2.64507253626813394E+01  1.14864196537607327E+02  3.20521935812784236E+01
  2.64757378689344662E+01  1.15764032203378079E+02  3.24616194027623735E+01
  2.65007503751875930E+01  1.16664406081653908E+02  3.28578964184937306E+01
  2.65257628814407198E+01  1.17564439855427608E+02  3.32409655428733757E+01
  2.65507753876938466E+01  1.18463253015329968E+02  3.36107630318224224E+01
  2.65757878939469734E+01  1.19359962558061554E+02  3.39672187364717288E+01
  2.66008004002000966E+01  1.20253682565357423E+02  3.43102545634977432E+01
  2.66258129064532234E+01  1.21143523696886874E+02  3.46397831588398333E+01
  2.66508254127063502E+01  1.22028592632915888E+02  3.49557068283624162E+01
  2.66758379189594770E+01  1.22907991504059439E+02  3.52579167059026588E+01
  2.67008504252126038E+01  1.23780817346036443E+02  3.55462921761405752E+01
  2.67258629314657306E+01  1.24646161617003585E+02  3.58207005568458925E+01
  2.67508754377188573E+01  1.25503109813643903E+02  3.60809970423255066E+01
  2.67758879439719841E+01  1.26350741219985466E+02  3.63270249073043487E+01
  2.68009004502251109E+01  1.27188128819758802E+02  3.65586159680113028E+01
  2.68259129564782377E+01  1.28014339399241805E+02  3.67755912948683914E+01
  2.68509254627313645E+01  1.28828433862981086E+02  3.69777621688798206E+01
  2.68759379689844913E+01  1.29629467779733147E+02  3.71649312715374407E+01
  2.69009504752376181E+01  1.30416492170559025E+02  3.73368940957761524E+01
  2.69259629814907449E+01  1.31188554545415883E+02  3.74934405632067538E+01
  2.69509754877438716E+01  1.31944700188960752E+02  3.76343568304970546E+01
  2.69759879939969984E+01  1.32683973690839707E+02  3.77594272654040637E+01
  2.70010005002501217E+01  1.33405420710545343E+02  3.78684365705646044E+01
  2.70260130065032484E+01  1.34108089962266035E+02  3.79611720308166767E+01
  2.70510255127563752E+01  1.34791035400966535E+02  3.80374258575868183E+01
  2.70760380190095020E+01  1.35453318587521238E+02  3.80969976018459349E+01
