# Formula "1freq_rwa" with E0 = 100.0, T = 50, w_L = 5.9325, w_d = 5.9325
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  1.86468234117058529E+01  7.66865531345602562E+01  0.00000000000000000E+00
  1.86718359179589797E+01  7.68492171576528165E+01  0.00000000000000000E+00
  1.86968484242121065E+01  7.70115415464417907E+01  0.00000000000000000E+00
  1.87218609304652333E+01  7.71735232069233064E+01  0.00000000000000000E+00
  1.87468734367183600E+01  7.73351590483542282E+01  0.00000000000000000E+00
  1.87718859429714868E+01  7.74964459833417720E+01  0.00000000000000000E+00
  1.87968984492246136E+01  7.76573809279326781E+01  0.00000000000000000E+00
  1.88219109554777404E+01  7.78179608017027959E+01  0.00000000000000000E+00
  1.88469234617308672E+01  7.79781825278463003E+01  0.00000000000000000E+00
  1.88719359679839940E+01  7.81380430332649638E+01  0.00000000000000000E+00
  1.88969484742371208E+01  7.82975392486575572E+01  0.00000000000000000E+00
  1.89219609804902476E+01  7.84566681086088238E+01  0.00000000000000000E+00
  1.89469734867433743E+01  7.86154265516789081E+01  0.00000000000000000E+00
  1.89719859929965011E+01  7.87738115204921741E+01  0.00000000000000000E+00
  1.89969984992496279E+01  7.89318199618264487E+01  0.00000000000000000E+00
  1.90220110055027511E+01  7.90894488267018403E+01  0.00000000000000000E+00
  1.90470235117558779E+01  7.92466950704699826E+01  0.00000000000000000E+00
  1.90720360180090047E+01  7.94035556529024404E+01  0.00000000000000000E+00
  1.90970485242621315E+01  7.95600275382798543E+01  0.00000000000000000E+00
  1.91220610305152583E+01  7.97161076954804741E+01  0.00000000000000000E+00
  1.91470735367683851E+01  7.98717930980688777E+01  0.00000000000000000E+00
  1.91720860430215119E+01  8.00270807243844757E+01  0.00000000000000000E+00
  1.91970985492746387E+01  8.01819675576300739E+01  0.00000000000000000E+00
  1.92221110555277654E+01  8.03364505859601792E+01  0.00000000000000000E+00
  1.92471235617808922E+01  8.04905268025693772E+01  0.00000000000000000E+00
  1.92721360680340190E+01  8.06441932057804962E+01  0.00000000000000000E+00
  1.92971485742871458E+01  8.07974467991327572E+01  0.00000000000000000E+00
  1.93221610805402726E+01  8.09502845914697247E+01  0.00000000000000000E+00
  1.93471735867933994E+01  8.11027035970274142E+01  0.00000000000000000E+00
  1.93721860930465262E+01  8.12547008355219020E+01  0.00000000000000000E+00
  1.93971985992996530E+01  8.14062733322371059E+01  0.00000000000000000E+00
  1.94222111055527797E+01  8.15574181181125084E+01  0.00000000000000000E+00
  1.94472236118059030E+01  8.17081322298303974E+01  0.00000000000000000E+00
  1.94722361180590298E+01  8.18584127099035186E+01  0.00000000000000000E+00
  1.94972486243121566E+01  8.20082566067620888E+01  0.00000000000000000E+00
  1.95222611305652833E+01  8.21576609748410505E+01  0.00000000000000000E+00
  1.95472736368184101E+01  8.23066228746670703E+01  0.00000000000000000E+00
  1.95722861430715369E+01  8.24551393729453395E+01  0.00000000000000000E+00
  1.95972986493246637E+01  8.26032075426463734E+01  0.00000000000000000E+00
  1.96223111555777905E+01  8.27508244630926271E+01  0.00000000000000000E+00
  1.96473236618309173E+01  8.28979872200448682E+01  0.00000000000000000E+00
  1.96723361680840441E+01  8.30446929057886791E+01  0.00000000000000000E+00
  1.96973486743371708E+01  8.31909386192204181E+01  0.00000000000000000E+00
  1.97223611805902976E+01  8.33367214659333939E+01  0.00000000000000000E+00
  1.97473736868434244E+01  8.34820385583037421E+01  0.00000000000000000E+00
  1.97723861930965512E+01  8.36268870155760169E+01  0.00000000000000000E+00
  1.97973986993496780E+01  8.37712639639490106E+01  0.00000000000000000E+00
  1.98224112056028012E+01  8.39151665366607915E+01  0.00000000000000000E+00
  1.98474237118559280E+01  8.40585918740744091E+01  0.00000000000000000E+00
  1.98724362181090548E+01  8.42015371237625487E+01  0.00000000000000000E+00
  1.98974487243621816E+01  8.43439994405926683E+01  0.00000000000000000E+00
  1.99224612306153084E+01  8.44859759868116527E+01  0.00000000000000000E+00
  1.99474737368684352E+01  8.46274639321304107E+01  0.00000000000000000E+00
  1.99724862431215620E+01  8.47684604538082880E+01  0.00000000000000000E+00
  1.99974987493746887E+01  8.49089627367371236E+01  0.00000000000000000E+00
  2.00225112556278155E+01  8.50489679735254214E+01  0.00000000000000000E+00
  2.00475237618809423E+01  8.51884733645820944E+01  0.00000000000000000E+00
  2.00725362681340691E+01  8.53274761182000674E+01  0.00000000000000000E+00
  2.00975487743871959E+01  8.54659734506397371E+01  0.00000000000000000E+00
  2.01225612806403227E+01  8.56039625862123614E+01  0.00000000000000000E+00
  2.01475737868934495E+01  8.57414407573628239E+01  0.00000000000000000E+00
  2.01725862931465763E+01  8.58784052047526671E+01  0.00000000000000000E+00
  2.01975987993997030E+01  8.60148531773426868E+01  0.00000000000000000E+00
  2.02226113056528298E+01  8.61507819324752973E+01  0.00000000000000000E+00
  2.02476238119059531E+01  8.62861887359568271E+01  0.00000000000000000E+00
  2.02726363181590798E+01  8.64210708621393877E+01  0.00000000000000000E+00
  2.02976488244122066E+01  8.65554255940028128E+01  0.00000000000000000E+00
  2.03226613306653334E+01  8.66892502232360869E+01  0.00000000000000000E+00
  2.03476738369184602E+01  8.68225420503186598E+01  0.00000000000000000E+00
  2.03726863431715870E+01  8.69552983846016616E+01  0.00000000000000000E+00
  2.03976988494247138E+01  8.70875165443887482E+01  0.00000000000000000E+00
  2.04227113556778406E+01  8.72191938570165206E+01  0.00000000000000000E+00
  2.04477238619309674E+01  8.73503276589353561E+01  0.00000000000000000E+00
  2.04727363681840941E+01  8.74809152957891172E+01  0.00000000000000000E+00
  2.04977488744372209E+01  8.76109541224954285E+01  0.00000000000000000E+00
  2.05227613806903477E+01  8.77404415033251013E+01  0.00000000000000000E+00
  2.05477738869434745E+01  8.78693748119817002E+01  0.00000000000000000E+00
  2.05727863931966013E+01  8.79977514316807827E+01  0.00000000000000000E+00
  2.05977988994497281E+01  8.81255687552285281E+01  0.00000000000000000E+00
  2.06228114057028513E+01  8.82528241851007493E+01  0.00000000000000000E+00
  2.06478239119559781E+01  8.83795151335211671E+01  0.00000000000000000E+00
  2.06728364182091049E+01  8.85056390225394694E+01  0.00000000000000000E+00
  2.06978489244622317E+01  8.86311932841093579E+01  0.00000000000000000E+00
  2.07228614307153585E+01  8.87561753601659689E+01  0.00000000000000000E+00
  2.07478739369684853E+01  8.88805827027034212E+01  0.00000000000000000E+00
  2.07728864432216120E+01  8.90044127738516977E+01  0.00000000000000000E+00
  2.07978989494747388E+01  8.91276630459536250E+01  0.00000000000000000E+00
  2.08229114557278656E+01  8.92503310016412428E+01  0.00000000000000000E+00
  2.08479239619809924E+01  8.93724141339120308E+01  0.00000000000000000E+00
  2.08729364682341192E+01  8.94939099462050507E+01  0.00000000000000000E+00
  2.08979489744872460E+01  8.96148159524763059E+01  0.00000000000000000E+00
  2.09229614807403728E+01  8.97351296772743439E+01  0.00000000000000000E+00
  2.09479739869934996E+01  8.98548486558153172E+01  0.00000000000000000E+00
  2.09729864932466263E+01  8.99739704340576054E+01  0.00000000000000000E+00
  2.09979989994997531E+01  9.00924925687764784E+01  0.00000000000000000E+00
  2.10230115057528799E+01  9.02104126276381209E+01  0.00000000000000000E+00
  2.10480240120060031E+01  9.03277281892736852E+01  0.00000000000000000E+00
  2.10730365182591299E+01  9.04444368433527330E+01  0.00000000000000000E+00
  2.10980490245122567E+01  9.05605361906564639E+01  0.00000000000000000E+00
  2.11230615307653835E+01  9.06760238431508157E+01  0.00000000000000000E+00
  2.11480740370185103E+01  9.07908974240589970E+01  0.00000000000000000E+00
  2.11730865432716371E+01  9.09051545679338346E+01  0.00000000000000000E+00
  2.11980990495247639E+01  9.10187929207296946E+01  0.00000000000000000E+00
  2.12231115557778907E+01  9.11318101398743181E+01  0.00000000000000000E+00
  2.12481240620310174E+01  9.12442038943400320E+01  0.00000000000000000E+00
  2.12731365682841442E+01  9.13559718647148173E+01  0.00000000000000000E+00
  2.12981490745372710E+01  9.14671117432730085E+01  0.00000000000000000E+00
  2.13231615807903978E+01  9.15776212340456652E+01  0.00000000000000000E+00
  2.13481740870435246E+01  9.16874980528906178E+01  0.00000000000000000E+00
  2.13731865932966514E+01  9.17967399275619584E+01  0.00000000000000000E+00
  2.13981990995497782E+01  9.19053445977797026E+01  0.00000000000000000E+00
  2.14232116058029014E+01  9.20133098152985838E+01  0.00000000000000000E+00
  2.14482241120560282E+01  9.21206333439767349E+01  0.00000000000000000E+00
  2.14732366183091550E+01  9.22273129598440704E+01  0.00000000000000000E+00
  2.14982491245622818E+01  9.23333464511701152E+01  0.00000000000000000E+00
  2.15232616308154086E+01  9.24387316185317474E+01  0.00000000000000000E+00
  2.15482741370685353E+01  9.25434662748803447E+01  0.00000000000000000E+00
  2.15732866433216621E+01  9.26475482456087178E+01  0.00000000000000000E+00
  2.15982991495747889E+01  9.27509753686177021E+01  0.00000000000000000E+00
  2.16233116558279157E+01  9.28537454943821388E+01  0.00000000000000000E+00
  2.16483241620810425E+01  9.29558564860169696E+01  0.00000000000000000E+00
  2.16733366683341693E+01  9.30573062193422658E+01  0.00000000000000000E+00
  2.16983491745872961E+01  9.31580925829487114E+01  0.00000000000000000E+00
  2.17233616808404228E+01  9.32582134782620784E+01  0.00000000000000000E+00
  2.17483741870935496E+01  9.33576668196074593E+01  0.00000000000000000E+00
  2.17733866933466764E+01  9.34564505342734435E+01  0.00000000000000000E+00
  2.17983991995998032E+01  9.35545625625754411E+01  0.00000000000000000E+00
  2.18234117058529300E+01  9.36520008579190346E+01  0.00000000000000000E+00
  2.18484242121060532E+01  9.37487633868626915E+01  0.00000000000000000E+00
  2.18734367183591800E+01  9.38448481291801073E+01  0.00000000000000000E+00
  2.18984492246123068E+01  9.39402530779224065E+01  0.00000000000000000E+00
  2.19234617308654336E+01  9.40349762394795619E+01  0.00000000000000000E+00
  2.19484742371185604E+01  9.41290156336417567E+01  0.00000000000000000E+00
  2.19734867433716872E+01  9.42223692936601651E+01  0.00000000000000000E+00
  2.19984992496248140E+01  9.43150352663074187E+01  0.00000000000000000E+00
  2.20235117558779407E+01  9.44070116119376337E+01  0.00000000000000000E+00
  2.20485242621310675E+01  9.44982964045459823E+01  0.00000000000000000E+00
  2.20735367683841943E+01  9.45888877318280947E+01  0.00000000000000000E+00
  2.20985492746373211E+01  9.46787836952386925E+01  0.00000000000000000E+00
  2.21235617808904479E+01  9.47679824100500952E+01  0.00000000000000000E+00
  2.21485742871435747E+01  9.48564820054102000E+01  0.00000000000000000E+00
  2.21735867933967015E+01  9.49442806244001076E+01  0.00000000000000000E+00
  2.21985992996498283E+01  9.50313764240912917E+01  0.00000000000000000E+00
  2.22236118059029515E+01  9.51177675756022722E+01  0.00000000000000000E+00
  2.22486243121560783E+01  9.52034522641551035E+01  0.00000000000000000E+00
  2.22736368184092051E+01  9.52884286891311234E+01  0.00000000000000000E+00
  2.22986493246623318E+01  9.53726950641265887E+01  0.00000000000000000E+00
  2.23236618309154586E+01  9.54562496170076855E+01  0.00000000000000000E+00
  2.23486743371685854E+01  9.55390905899650988E+01  0.00000000000000000E+00
  2.23736868434217122E+01  9.56212162395683691E+01  0.00000000000000000E+00
  2.23986993496748390E+01  9.57026248368195382E+01  0.00000000000000000E+00
  2.24237118559279658E+01  9.57833146672066249E+01  0.00000000000000000E+00
  2.24487243621810926E+01  9.58632840307563470E+01  0.00000000000000000E+00
  2.24737368684342194E+01  9.59425312420867868E+01  0.00000000000000000E+00
  2.24987493746873461E+01  9.60210546304593038E+01  0.00000000000000000E+00
  2.25237618809404729E+01  9.60988525398301761E+01  0.00000000000000000E+00
  2.25487743871935997E+01  9.61759233289017317E+01  0.00000000000000000E+00
  2.25737868934467265E+01  9.62522653711730385E+01  0.00000000000000000E+00
  2.25987993996998533E+01  9.63278770549901964E+01  0.00000000000000000E+00
  2.26238119059529801E+01  9.64027567835961037E+01  0.00000000000000000E+00
  2.26488244122061033E+01  9.64769029751797973E+01  0.00000000000000000E+00
  2.26738369184592301E+01  9.65503140629254517E+01  0.00000000000000000E+00
  2.26988494247123569E+01  9.66229884950607101E+01  0.00000000000000000E+00
  2.27238619309654837E+01  9.66949247349048022E+01  0.00000000000000000E+00
  2.27488744372186105E+01  9.67661212609158810E+01  0.00000000000000000E+00
  2.27738869434717373E+01  9.68365765667383585E+01  0.00000000000000000E+00
  2.27988994497248640E+01  9.69062891612492763E+01  0.00000000000000000E+00
  2.28239119559779908E+01  9.69752575686046612E+01  0.00000000000000000E+00
  2.28489244622311176E+01  9.70434803282849856E+01  0.00000000000000000E+00
  2.28739369684842444E+01  9.71109559951406851E+01  0.00000000000000000E+00
  2.28989494747373712E+01  9.71776831394365530E+01  0.00000000000000000E+00
  2.29239619809904980E+01  9.72436603468963909E+01  0.00000000000000000E+00
  2.29489744872436248E+01  9.73088862187464940E+01  0.00000000000000000E+00
  2.29739869934967516E+01  9.73733593717592072E+01  0.00000000000000000E+00
  2.29989994997498783E+01  9.74370784382956714E+01  0.00000000000000000E+00
  2.30240120060030016E+01  9.75000420663482572E+01  0.00000000000000000E+00
  2.30490245122561284E+01  9.75622489195825011E+01  0.00000000000000000E+00
  2.30740370185092551E+01  9.76236976773784875E+01  0.00000000000000000E+00
  2.30990495247623819E+01  9.76843870348717473E+01  0.00000000000000000E+00
  2.31240620310155087E+01  9.77443157029938732E+01  0.00000000000000000E+00
  2.31490745372686355E+01  9.78034824085123802E+01  0.00000000000000000E+00
  2.31740870435217623E+01  9.78618858940701841E+01  0.00000000000000000E+00
  2.31990995497748891E+01  9.79195249182247665E+01  0.00000000000000000E+00
  2.32241120560280159E+01  9.79763982554865009E+01  0.00000000000000000E+00
  2.32491245622811427E+01  9.80325046963568667E+01  0.00000000000000000E+00
  2.32741370685342694E+01  9.80878430473658653E+01  0.00000000000000000E+00
  2.32991495747873962E+01  9.81424121311090403E+01  0.00000000000000000E+00
  2.33241620810405230E+01  9.81962107862842259E+01  0.00000000000000000E+00
  2.33491745872936498E+01  9.82492378677274161E+01  0.00000000000000000E+00
  2.33741870935467766E+01  9.83014922464483760E+01  0.00000000000000000E+00
  2.33991995997999034E+01  9.83529728096658005E+01  0.00000000000000000E+00
  2.34242121060530302E+01  9.84036784608417179E+01  0.00000000000000000E+00
  2.34492246123061534E+01  9.84536081197157102E+01  0.00000000000000000E+00
  2.34742371185592802E+01  9.85027607223384081E+01  0.00000000000000000E+00
  2.34992496248124070E+01  9.85511352211045875E+01  0.00000000000000000E+00
  2.35242621310655338E+01  9.85987305847856419E+01  0.00000000000000000E+00
  2.35492746373186606E+01  9.86455457985617130E+01  0.00000000000000000E+00
  2.35742871435717873E+01  9.86915798640532955E+01  0.00000000000000000E+00
  2.35992996498249141E+01  9.87368317993521174E+01  0.00000000000000000E+00
  2.36243121560780409E+01  9.87813006390517785E+01  0.00000000000000000E+00
  2.36493246623311677E+01  9.88249854342778065E+01  0.00000000000000000E+00
  2.36743371685842945E+01  9.88678852527170307E+01  0.00000000000000000E+00
  2.36993496748374213E+01  9.89099991786467285E+01  0.00000000000000000E+00
  2.37243621810905481E+01  9.89513263129630189E+01  0.00000000000000000E+00
  2.37493746873436749E+01  9.89918657732088576E+01  0.00000000000000000E+00
  2.37743871935968016E+01  9.90316166936014923E+01  0.00000000000000000E+00
  2.37993996998499284E+01  9.90705782250594069E+01  0.00000000000000000E+00
  2.38244122061030517E+01  9.91087495352287959E+01  0.00000000000000000E+00
  2.38494247123561784E+01  9.91461298085093290E+01  0.00000000000000000E+00
  2.38744372186093052E+01  9.91827182460796877E+01  0.00000000000000000E+00
  2.38994497248624320E+01  9.92185140659223350E+01  0.00000000000000000E+00
  2.39244622311155588E+01  9.92535165028479156E+01  0.00000000000000000E+00
  2.39494747373686856E+01  9.92877248085190445E+01  0.00000000000000000E+00
  2.39744872436218124E+01  9.93211382514736414E+01  0.00000000000000000E+00
  2.39994997498749392E+01  9.93537561171476256E+01  0.00000000000000000E+00
  2.40245122561280660E+01  9.93855777078973261E+01  0.00000000000000000E+00
  2.40495247623811927E+01  9.94166023430210259E+01  0.00000000000000000E+00
  2.40745372686343195E+01  9.94468293587802918E+01  0.00000000000000000E+00
  2.40995497748874463E+01  9.94762581084205806E+01  0.00000000000000000E+00
  2.41245622811405731E+01  9.95048879621914182E+01  0.00000000000000000E+00
  2.41495747873936999E+01  9.95327183073660535E+01  0.00000000000000000E+00
  2.41745872936468267E+01  9.95597485482604441E+01  0.00000000000000000E+00
  2.41995997998999535E+01  9.95859781062518721E+01  0.00000000000000000E+00
  2.42246123061530803E+01  9.96114064197970634E+01  0.00000000000000000E+00
  2.42496248124062035E+01  9.96360329444495108E+01  0.00000000000000000E+00
  2.42746373186593303E+01  9.96598571528765831E+01  0.00000000000000000E+00
  2.42996498249124571E+01  9.96828785348758828E+01  0.00000000000000000E+00
  2.43246623311655839E+01  9.97050965973911900E+01  0.00000000000000000E+00
  2.43496748374187106E+01  9.97265108645277678E+01  0.00000000000000000E+00
  2.43746873436718374E+01  9.97471208775673261E+01  0.00000000000000000E+00
  2.43996998499249642E+01  9.97669261949821475E+01  0.00000000000000000E+00
  2.44247123561780910E+01  9.97859263924489710E+01  0.00000000000000000E+00
  2.44497248624312178E+01  9.98041210628622082E+01  0.00000000000000000E+00
  2.44747373686843446E+01  9.98215098163465910E+01  0.00000000000000000E+00
  2.44997498749374714E+01  9.98380922802693362E+01  0.00000000000000000E+00
  2.45247623811905981E+01  9.98538680992518124E+01  0.00000000000000000E+00
  2.45497748874437249E+01  9.98688369351805818E+01  0.00000000000000000E+00
  2.45747873936968517E+01  9.98829984672179023E+01  0.00000000000000000E+00
  2.45997998999499785E+01  9.98963523918118597E+01  0.00000000000000000E+00
  2.46248124062031017E+01  9.99088984227056329E+01  0.00000000000000000E+00
  2.46498249124562285E+01  9.99206362909466748E+01  0.00000000000000000E+00
  2.46748374187093553E+01  9.99315657448948542E+01  0.00000000000000000E+00
  2.46998499249624821E+01  9.99416865502304574E+01  0.00000000000000000E+00
  2.47248624312156089E+01  9.99509984899614494E+01  0.00000000000000000E+00
  2.47498749374687357E+01  9.99595013644302668E+01  0.00000000000000000E+00
  2.47748874437218625E+01  9.99671949913199569E+01  0.00000000000000000E+00
  2.47998999499749893E+01  9.99740792056599901E+01  0.00000000000000000E+00
  2.48249124562281160E+01  9.99801538598313044E+01  0.00000000000000000E+00
  2.48499249624812428E+01  9.99854188235709529E+01  0.00000000000000000E+00
  2.48749374687343696E+01  9.99898739839762101E+01  0.00000000000000000E+00
  2.48999499749874964E+01  9.99935192455079829E+01  0.00000000000000000E+00
  2.49249624812406232E+01  9.99963545299938801E+01  0.00000000000000000E+00
  2.49499749874937500E+01  9.99983797766306424E+01  0.00000000000000000E+00
  2.49749874937468768E+01  9.99995949419859755E+01  0.00000000000000000E+00
  2.50000000000000036E+01  9.99999999999999858E+01  0.00000000000000000E+00
  2.50250125062531303E+01  9.99995949419859755E+01  0.00000000000000000E+00
  2.50500250125062536E+01  9.99983797766306424E+01  0.00000000000000000E+00
  2.50750375187593804E+01  9.99963545299938801E+01  0.00000000000000000E+00
  2.51000500250125071E+01  9.99935192455079829E+01  0.00000000000000000E+00
  2.51250625312656339E+01  9.99898739839762101E+01  0.00000000000000000E+00
  2.51500750375187607E+01  9.99854188235709529E+01  0.00000000000000000E+00
  2.51750875437718875E+01  9.99801538598313044E+01  0.00000000000000000E+00
  2.52001000500250143E+01  9.99740792056599901E+01  0.00000000000000000E+00
  2.52251125562781411E+01  9.99671949913199569E+01  0.00000000000000000E+00
  2.52501250625312679E+01  9.99595013644302668E+01  0.00000000000000000E+00
  2.52751375687843947E+01  9.99509984899614494E+01  0.00000000000000000E+00
  2.53001500750375214E+01  9.99416865502304574E+01  0.00000000000000000E+00
  2.53251625812906482E+01  9.99315657448948542E+01  0.00000000000000000E+00
  2.53501750875437750E+01  9.99206362909466748E+01  0.00000000000000000E+00
  2.53751875937969018E+01  9.99088984227056329E+01  0.00000000000000000E+00
  2.54002001000500286E+01  9.98963523918118597E+01  0.00000000000000000E+00
  2.54252126063031518E+01  9.98829984672179023E+01  0.00000000000000000E+00
  2.54502251125562786E+01  9.98688369351805818E+01  0.00000000000000000E+00
  2.54752376188094054E+01  9.98538680992518124E+01  0.00000000000000000E+00
  2.55002501250625322E+01  9.98380922802693362E+01  0.00000000000000000E+00
  2.55252626313156590E+01  9.98215098163465910E+01  0.00000000000000000E+00
  2.55502751375687858E+01  9.98041210628622082E+01  0.00000000000000000E+00
  2.55752876438219126E+01  9.97859263924489852E+01  0.00000000000000000E+00
  2.56003001500750393E+01  9.97669261949821475E+01  0.00000000000000000E+00
  2.56253126563281661E+01  9.97471208775673261E+01  0.00000000000000000E+00
  2.56503251625812929E+01  9.97265108645277678E+01  0.00000000000000000E+00
  2.56753376688344197E+01  9.97050965973911900E+01  0.00000000000000000E+00
  2.57003501750875465E+01  9.96828785348758828E+01  0.00000000000000000E+00
  2.57253626813406733E+01  9.96598571528765831E+01  0.00000000000000000E+00
  2.57503751875938001E+01  9.96360329444495108E+01  0.00000000000000000E+00
  2.57753876938469269E+01  9.96114064197970634E+01  0.00000000000000000E+00
  2.58004002001000536E+01  9.95859781062518721E+01  0.00000000000000000E+00
  2.58254127063531804E+01  9.95597485482604299E+01  0.00000000000000000E+00
  2.58504252126063037E+01  9.95327183073660535E+01  0.00000000000000000E+00
  2.58754377188594304E+01  9.95048879621914324E+01  0.00000000000000000E+00
  2.59004502251125572E+01  9.94762581084205664E+01  0.00000000000000000E+00
  2.59254627313656840E+01  9.94468293587802918E+01  0.00000000000000000E+00
  2.59504752376188108E+01  9.94166023430210259E+01  0.00000000000000000E+00
  2.59754877438719376E+01  9.93855777078973261E+01  0.00000000000000000E+00
  2.60005002501250644E+01  9.93537561171476256E+01  0.00000000000000000E+00
  2.60255127563781912E+01  9.93211382514736272E+01  0.00000000000000000E+00
  2.60505252626313180E+01  9.92877248085190445E+01  0.00000000000000000E+00
  2.60755377688844447E+01  9.92535165028479014E+01  0.00000000000000000E+00
  2.61005502751375715E+01  9.92185140659223350E+01  0.00000000000000000E+00
  2.61255627813906983E+01  9.91827182460796735E+01  0.00000000000000000E+00
  2.61505752876438251E+01  9.91461298085093290E+01  0.00000000000000000E+00
  2.61755877938969519E+01  9.91087495352287959E+01  0.00000000000000000E+00
  2.62006003001500787E+01  9.90705782250594069E+01  0.00000000000000000E+00
  2.62256128064032019E+01  9.90316166936014923E+01  0.00000000000000000E+00
  2.62506253126563287E+01  9.89918657732088576E+01  0.00000000000000000E+00
  2.62756378189094555E+01  9.89513263129630047E+01  0.00000000000000000E+00
  2.63006503251625823E+01  9.89099991786467285E+01  0.00000000000000000E+00
  2.63256628314157091E+01  9.88678852527170307E+01  0.00000000000000000E+00
  2.63506753376688359E+01  9.88249854342778065E+01  0.00000000000000000E+00
  2.63756878439219626E+01  9.87813006390517785E+01  0.00000000000000000E+00
  2.64007003501750894E+01  9.87368317993521032E+01  0.00000000000000000E+00
  2.64257128564282162E+01  9.86915798640532955E+01  0.00000000000000000E+00
  2.64507253626813430E+01  9.86455457985617272E+01  0.00000000000000000E+00
  2.64757378689344698E+01  9.85987305847856277E+01  0.00000000000000000E+00
  2.65007503751875966E+01  9.85511352211045875E+01  0.00000000000000000E+00
  2.65257628814407234E+01  9.85027607223384223E+01  0.00000000000000000E+00
  2.65507753876938501E+01  9.84536081197157102E+01  0.00000000000000000E+00
  2.65757878939469769E+01  9.84036784608416895E+01  0.00000000000000000E+00
  2.66008004002001037E+01  9.83529728096657863E+01  0.00000000000000000E+00
  2.66258129064532305E+01  9.83014922464483760E+01  0.00000000000000000E+00
  2.66508254127063537E+01  9.82492378677274161E+01  0.00000000000000000E+00
  2.66758379189594805E+01  9.81962107862842259E+01  0.00000000000000000E+00
  2.67008504252126073E+01  9.81424121311090403E+01  0.00000000000000000E+00
  2.67258629314657341E+01  9.80878430473658369E+01  0.00000000000000000E+00
  2.67508754377188609E+01  9.80325046963568667E+01  0.00000000000000000E+00
  2.67758879439719877E+01  9.79763982554865009E+01  0.00000000000000000E+00
  2.68009004502251145E+01  9.79195249182247522E+01  0.00000000000000000E+00
  2.68259129564782413E+01  9.78618858940701841E+01  0.00000000000000000E+00
  2.68509254627313680E+01  9.78034824085123375E+01  0.00000000000000000E+00
  2.68759379689844948E+01  9.77443157029938732E+01  0.00000000000000000E+00
  2.69009504752376216E+01  9.76843870348717473E+01  0.00000000000000000E+00
  2.69259629814907484E+01  9.76236976773784733E+01  0.00000000000000000E+00
  2.69509754877438752E+01  9.75622489195825011E+01  0.00000000000000000E+00
  2.69759879939970020E+01  9.75000420663482430E+01  0.00000000000000000E+00
  2.70010005002501288E+01  9.74370784382956430E+01  0.00000000000000000E+00
  2.70260130065032520E+01  9.73733593717591930E+01  0.00000000000000000E+00
  2.70510255127563788E+01  9.73088862187464798E+01  0.00000000000000000E+00
  2.70760380190095056E+01  9.72436603468963909E+01  0.00000000000000000E+00
  2.71010505252626324E+01  9.71776831394365672E+01  0.00000000000000000E+00
  2.71260630315157591E+01  9.71109559951406851E+01  0.00000000000000000E+00
  2.71510755377688859E+01  9.70434803282849856E+01  0.00000000000000000E+00
  2.71760880440220127E+01  9.69752575686046470E+01  0.00000000000000000E+00
  2.72011005502751395E+01  9.69062891612492763E+01  0.00000000000000000E+00
  2.72261130565282663E+01  9.68365765667383442E+01  0.00000000000000000E+00
  2.72511255627813931E+01  9.67661212609158810E+01  0.00000000000000000E+00
  2.72761380690345199E+01  9.66949247349047880E+01  0.00000000000000000E+00
  2.73011505752876467E+01  9.66229884950607101E+01  0.00000000000000000E+00
  2.73261630815407734E+01  9.65503140629254517E+01  0.00000000000000000E+00
  2.73511755877939002E+01  9.64769029751797973E+01  0.00000000000000000E+00
  2.73761880940470270E+01  9.64027567835960753E+01  0.00000000000000000E+00
  2.74012006003001538E+01  9.63278770549901822E+01  0.00000000000000000E+00
  2.74262131065532806E+01  9.62522653711730243E+01  0.00000000000000000E+00
  2.74512256128064038E+01  9.61759233289017175E+01  0.00000000000000000E+00
  2.74762381190595306E+01  9.60988525398301761E+01  0.00000000000000000E+00
  2.75012506253126574E+01  9.60210546304593038E+01  0.00000000000000000E+00
  2.75262631315657842E+01  9.59425312420867726E+01  0.00000000000000000E+00
  2.75512756378189110E+01  9.58632840307563470E+01  0.00000000000000000E+00
  2.75762881440720378E+01  9.57833146672065965E+01  0.00000000000000000E+00
  2.76013006503251646E+01  9.57026248368195667E+01  0.00000000000000000E+00
  2.76263131565782913E+01  9.56212162395683549E+01  0.00000000000000000E+00
  2.76513256628314181E+01  9.55390905899650988E+01  0.00000000000000000E+00
  2.76763381690845449E+01  9.54562496170076713E+01  0.00000000000000000E+00
  2.77013506753376717E+01  9.53726950641265887E+01  0.00000000000000000E+00
  2.77263631815907985E+01  9.52884286891311234E+01  0.00000000000000000E+00
  2.77513756878439253E+01  9.52034522641550893E+01  0.00000000000000000E+00
  2.77763881940970521E+01  9.51177675756022722E+01  0.00000000000000000E+00
  2.78014007003501789E+01  9.50313764240912775E+01  0.00000000000000000E+00
  2.78264132066033021E+01  9.49442806244001076E+01  0.00000000000000000E+00
  2.78514257128564289E+01  9.48564820054102000E+01  0.00000000000000000E+00
  2.78764382191095557E+01  9.47679824100500809E+01  0.00000000000000000E+00
  2.79014507253626824E+01  9.46787836952387067E+01  0.00000000000000000E+00
  2.79264632316158092E+01  9.45888877318280947E+01  0.00000000000000000E+00
  2.79514757378689360E+01  9.44982964045459823E+01  0.00000000000000000E+00
  2.79764882441220628E+01  9.44070116119376337E+01  0.00000000000000000E+00
  2.80015007503751896E+01  9.43150352663074187E+01  0.00000000000000000E+00
  2.80265132566283164E+01  9.42223692936601509E+01  0.00000000000000000E+00
