# Formula "1freq_rwa" with E0 = 120.0, T = 50, w_L = 5.9325, w_d = 5.9325
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  9.14207103551775901E+00  1.94470732956828236E+01  0.00000000000000000E+00
  9.16708354177088580E+00  1.95742716221642894E+01  0.00000000000000000E+00
  9.19209604802401259E+00  1.97019648990799716E+01  0.00000000000000000E+00
  9.21710855427713938E+00  1.98301531902065733E+01  0.00000000000000000E+00
  9.24212106053026616E+00  1.99588365468534263E+01  0.00000000000000000E+00
  9.26713356678339295E+00  2.00880150078099078E+01  0.00000000000000000E+00
  9.29214607303651974E+00  2.02176885992932469E+01  0.00000000000000000E+00
  9.31715857928964653E+00  2.03478573348968759E+01  0.00000000000000000E+00
  9.34217108554277154E+00  2.04785212155390646E+01  0.00000000000000000E+00
  9.36718359179589832E+00  2.06096802294120778E+01  0.00000000000000000E+00
  9.39219609804902511E+00  2.07413343519317692E+01  0.00000000000000000E+00
  9.41720860430215190E+00  2.08734835456875132E+01  0.00000000000000000E+00
  9.44222111055527868E+00  2.10061277603927579E+01  0.00000000000000000E+00
  9.46723361680840547E+00  2.11392669328358274E+01  0.00000000000000000E+00
  9.49224612306153226E+00  2.12729009868313348E+01  0.00000000000000000E+00
  9.51725862931465727E+00  2.14070298331718618E+01  0.00000000000000000E+00
  9.54227113556778406E+00  2.15416533695803345E+01  0.00000000000000000E+00
  9.56728364182091084E+00  2.16767714806625662E+01  0.00000000000000000E+00
  9.59229614807403763E+00  2.18123840378605038E+01  0.00000000000000000E+00
  9.61730865432716442E+00  2.19484908994057548E+01  0.00000000000000000E+00
  9.64232116058029121E+00  2.20850919102737002E+01  0.00000000000000000E+00
  9.66733366683341799E+00  2.22221869021379952E+01  0.00000000000000000E+00
  9.69234617308654478E+00  2.23597756933255063E+01  0.00000000000000000E+00
  9.71735867933967157E+00  2.24978580887718529E+01  0.00000000000000000E+00
  9.74237118559279658E+00  2.26364338799772398E+01  0.00000000000000000E+00
  9.76738369184592337E+00  2.27755028449629293E+01  0.00000000000000000E+00
  9.79239619809905015E+00  2.29150647482279943E+01  0.00000000000000000E+00
  9.81740870435217694E+00  2.30551193407067707E+01  0.00000000000000000E+00
  9.84242121060530373E+00  2.31956663597266157E+01  0.00000000000000000E+00
  9.86743371685843051E+00  2.33367055289661991E+01  0.00000000000000000E+00
  9.89244622311155730E+00  2.34782365584142951E+01  0.00000000000000000E+00
  9.91745872936468231E+00  2.36202591443290366E+01  0.00000000000000000E+00
  9.94247123561780910E+00  2.37627729691977159E+01  0.00000000000000000E+00
  9.96748374187093589E+00  2.39057777016969162E+01  0.00000000000000000E+00
  9.99249624812406267E+00  2.40492729966533254E+01  0.00000000000000000E+00
  1.00175087543771895E+01  2.41932584950049225E+01  0.00000000000000000E+00
  1.00425212606303162E+01  2.43377338237627185E+01  0.00000000000000000E+00
  1.00675337668834430E+01  2.44826985959729164E+01  0.00000000000000000E+00
  1.00925462731365698E+01  2.46281524106796326E+01  0.00000000000000000E+00
  1.01175587793896966E+01  2.47740948528881866E+01  0.00000000000000000E+00
  1.01425712856428216E+01  2.49205254935286789E+01  0.00000000000000000E+00
  1.01675837918959484E+01  2.50674438894203462E+01  0.00000000000000000E+00
  1.01925962981490752E+01  2.52148495832361768E+01  0.00000000000000000E+00
  1.02176088044022020E+01  2.53627421034681539E+01  0.00000000000000000E+00
  1.02426213106553288E+01  2.55111209643931112E+01  0.00000000000000000E+00
  1.02676338169084556E+01  2.56599856660388106E+01  0.00000000000000000E+00
  1.02926463231615823E+01  2.58093356941508745E+01  0.00000000000000000E+00
  1.03176588294147074E+01  2.59591705201599261E+01  0.00000000000000000E+00
  1.03426713356678341E+01  2.61094896011495408E+01  0.00000000000000000E+00
  1.03676838419209609E+01  2.62602923798244099E+01  0.00000000000000000E+00
  1.03926963481740877E+01  2.64115782844793259E+01  0.00000000000000000E+00
  1.04177088544272145E+01  2.65633467289684155E+01  0.00000000000000000E+00
  1.04427213606803413E+01  2.67155971126751730E+01  0.00000000000000000E+00
  1.04677338669334681E+01  2.68683288204827164E+01  0.00000000000000000E+00
  1.04927463731865949E+01  2.70215412227448617E+01  0.00000000000000000E+00
  1.05177588794397217E+01  2.71752336752575623E+01  0.00000000000000000E+00
  1.05427713856928467E+01  2.73294055192308569E+01  0.00000000000000000E+00
  1.05677838919459735E+01  2.74840560812614854E+01  0.00000000000000000E+00
  1.05927963981991002E+01  2.76391846733059374E+01  0.00000000000000000E+00
  1.06178089044522270E+01  2.77947905926540102E+01  0.00000000000000000E+00
  1.06428214107053538E+01  2.79508731219030366E+01  0.00000000000000000E+00
  1.06678339169584806E+01  2.81074315289325014E+01  0.00000000000000000E+00
  1.06928464232116074E+01  2.82644650668793709E+01  0.00000000000000000E+00
  1.07178589294647324E+01  2.84219729741137037E+01  0.00000000000000000E+00
  1.07428714357178592E+01  2.85799544742151532E+01  0.00000000000000000E+00
  1.07678839419709860E+01  2.87384087759496296E+01  0.00000000000000000E+00
  1.07928964482241128E+01  2.88973350732468823E+01  0.00000000000000000E+00
  1.08179089544772395E+01  2.90567325451783347E+01  0.00000000000000000E+00
  1.08429214607303663E+01  2.92166003559356895E+01  0.00000000000000000E+00
  1.08679339669834931E+01  2.93769376548098649E+01  0.00000000000000000E+00
  1.08929464732366199E+01  2.95377435761706693E+01  0.00000000000000000E+00
  1.09179589794897467E+01  2.96990172394470271E+01  0.00000000000000000E+00
  1.09429714857428717E+01  2.98607577491075276E+01  0.00000000000000000E+00
  1.09679839919959985E+01  3.00229641946418866E+01  0.00000000000000000E+00
  1.09929964982491253E+01  3.01856356505426682E+01  0.00000000000000000E+00
  1.10180090045022521E+01  3.03487711762876629E+01  0.00000000000000000E+00
  1.10430215107553789E+01  3.05123698163228667E+01  0.00000000000000000E+00
  1.10680340170085056E+01  3.06764306000460572E+01  0.00000000000000000E+00
  1.10930465232616324E+01  3.08409525417907169E+01  0.00000000000000000E+00
  1.11180590295147574E+01  3.10059346408108283E+01  0.00000000000000000E+00
  1.11430715357678842E+01  3.11713758812659911E+01  0.00000000000000000E+00
  1.11680840420210110E+01  3.13372752322071975E+01  0.00000000000000000E+00
  1.11930965482741378E+01  3.15036316475631608E+01  0.00000000000000000E+00
  1.12181090545272646E+01  3.16704440661272848E+01  0.00000000000000000E+00
  1.12431215607803914E+01  3.18377114115450119E+01  0.00000000000000000E+00
  1.12681340670335182E+01  3.20054325923020073E+01  0.00000000000000000E+00
  1.12931465732866450E+01  3.21736065017126691E+01  0.00000000000000000E+00
  1.13181590795397717E+01  3.23422320179093887E+01  0.00000000000000000E+00
  1.13431715857928967E+01  3.25113080038321982E+01  0.00000000000000000E+00
  1.13681840920460235E+01  3.26808333072192667E+01  0.00000000000000000E+00
  1.13931965982991503E+01  3.28508067605976635E+01  0.00000000000000000E+00
  1.14182091045522771E+01  3.30212271812749236E+01  0.00000000000000000E+00
  1.14432216108054039E+01  3.31920933713310902E+01  0.00000000000000000E+00
  1.14682341170585307E+01  3.33634041176113527E+01  0.00000000000000000E+00
  1.14932466233116575E+01  3.35351581917192263E+01  0.00000000000000000E+00
  1.15182591295647825E+01  3.37073543500104122E+01  0.00000000000000000E+00
  1.15432716358179093E+01  3.38799913335871636E+01  0.00000000000000000E+00
  1.15682841420710361E+01  3.40530678682932120E+01  0.00000000000000000E+00
  1.15932966483241628E+01  3.42265826647092837E+01  0.00000000000000000E+00
  1.16183091545772896E+01  3.44005344181493626E+01  0.00000000000000000E+00
  1.16433216608304164E+01  3.45749218086571801E+01  0.00000000000000000E+00
  1.16683341670835432E+01  3.47497435010036924E+01  0.00000000000000000E+00
  1.16933466733366700E+01  3.49249981446848423E+01  0.00000000000000000E+00
  1.17183591795897968E+01  3.51006843739200605E+01  0.00000000000000000E+00
  1.17433716858429218E+01  3.52768008076513055E+01  0.00000000000000000E+00
  1.17683841920960486E+01  3.54533460495427377E+01  0.00000000000000000E+00
  1.17933966983491754E+01  3.56303186879808180E+01  0.00000000000000000E+00
  1.18184092046023022E+01  3.58077172960751895E+01  0.00000000000000000E+00
  1.18434217108554289E+01  3.59855404316601266E+01  0.00000000000000000E+00
  1.18684342171085557E+01  3.61637866372963543E+01  0.00000000000000000E+00
  1.18934467233616825E+01  3.63424544402738334E+01  0.00000000000000000E+00
  1.19184592296148075E+01  3.65215423526146665E+01  0.00000000000000000E+00
  1.19434717358679343E+01  3.67010488710771128E+01  0.00000000000000000E+00
  1.19684842421210611E+01  3.68809724771596805E+01  0.00000000000000000E+00
  1.19934967483741879E+01  3.70613116371062361E+01  0.00000000000000000E+00
  1.20185092546273147E+01  3.72420648019113969E+01  0.00000000000000000E+00
  1.20435217608804415E+01  3.74232304073267130E+01  0.00000000000000000E+00
  1.20685342671335682E+01  3.76048068738673891E+01  0.00000000000000000E+00
  1.20935467733866950E+01  3.77867926068194961E+01  0.00000000000000000E+00
  1.21185592796398218E+01  3.79691859962479086E+01  0.00000000000000000E+00
  1.21435717858929468E+01  3.81519854170047381E+01  0.00000000000000000E+00
  1.21685842921460736E+01  3.83351892287385212E+01  0.00000000000000000E+00
  1.21935967983992004E+01  3.85187957759036834E+01  0.00000000000000000E+00
  1.22186093046523272E+01  3.87028033877709916E+01  0.00000000000000000E+00
  1.22436218109054540E+01  3.88872103784382830E+01  0.00000000000000000E+00
  1.22686343171585808E+01  3.90720150468419050E+01  0.00000000000000000E+00
  1.22936468234117076E+01  3.92572156767688156E+01  0.00000000000000000E+00
  1.23186593296648326E+01  3.94428105368691320E+01  0.00000000000000000E+00
  1.23436718359179594E+01  3.96287978806694241E+01  0.00000000000000000E+00
  1.23686843421710861E+01  3.98151759465865069E+01  0.00000000000000000E+00
  1.23936968484242129E+01  4.00019429579417505E+01  0.00000000000000000E+00
  1.24187093546773397E+01  4.01890971229762499E+01  0.00000000000000000E+00
  1.24437218609304665E+01  4.03766366348662444E+01  0.00000000000000000E+00
  1.24687343671835933E+01  4.05645596717394312E+01  0.00000000000000000E+00
  1.24937468734367201E+01  4.07528643966916420E+01  0.00000000000000000E+00
  1.25187593796898469E+01  4.09415489578043577E+01  0.00000000000000000E+00
  1.25437718859429719E+01  4.11306114881624580E+01  0.00000000000000000E+00
  1.25687843921960987E+01  4.13200501058730083E+01  0.00000000000000000E+00
  1.25937968984492255E+01  4.15098629140842021E+01  0.00000000000000000E+00
  1.26188094047023522E+01  4.17000480010052499E+01  0.00000000000000000E+00
  1.26438219109554790E+01  4.18906034399265934E+01  0.00000000000000000E+00
  1.26688344172086058E+01  4.20815272892409951E+01  0.00000000000000000E+00
  1.26938469234617326E+01  4.22728175924648326E+01  0.00000000000000000E+00
  1.27188594297148576E+01  4.24644723782603819E+01  0.00000000000000000E+00
  1.27438719359679844E+01  4.26564896604584334E+01  0.00000000000000000E+00
  1.27688844422211112E+01  4.28488674380816050E+01  0.00000000000000000E+00
  1.27938969484742380E+01  4.30416036953681598E+01  0.00000000000000000E+00
  1.28189094547273648E+01  4.32346964017966044E+01  0.00000000000000000E+00
  1.28439219609804915E+01  4.34281435121106014E+01  0.00000000000000000E+00
  1.28689344672336183E+01  4.36219429663446618E+01  0.00000000000000000E+00
  1.28939469734867451E+01  4.38160926898504357E+01  0.00000000000000000E+00
  1.29189594797398719E+01  4.40105905933234069E+01  0.00000000000000000E+00
  1.29439719859929969E+01  4.42054345728304696E+01  0.00000000000000000E+00
  1.29689844922461237E+01  4.44006225098377598E+01  0.00000000000000000E+00
  1.29939969984992505E+01  4.45961522712393545E+01  0.00000000000000000E+00
  1.30190095047523773E+01  4.47920217093863400E+01  0.00000000000000000E+00
  1.30440220110055041E+01  4.49882286621166259E+01  0.00000000000000000E+00
  1.30690345172586309E+01  4.51847709527852643E+01  0.00000000000000000E+00
  1.30940470235117576E+01  4.53816463902953657E+01  0.00000000000000000E+00
  1.31190595297648827E+01  4.55788527691295826E+01  0.00000000000000000E+00
  1.31440720360180094E+01  4.57763878693822761E+01  0.00000000000000000E+00
  1.31690845422711362E+01  4.59742494567920090E+01  0.00000000000000000E+00
  1.31940970485242630E+01  4.61724352827749982E+01  0.00000000000000000E+00
  1.32191095547773898E+01  4.63709430844587729E+01  0.00000000000000000E+00
  1.32441220610305166E+01  4.65697705847166645E+01  0.00000000000000000E+00
  1.32691345672836434E+01  4.67689154922028010E+01  0.00000000000000000E+00
  1.32941470735367702E+01  4.69683755013876052E+01  0.00000000000000000E+00
  1.33191595797898970E+01  4.71681482925939903E+01  0.00000000000000000E+00
  1.33441720860430220E+01  4.73682315320339882E+01  0.00000000000000000E+00
  1.33691845922961488E+01  4.75686228718462090E+01  0.00000000000000000E+00
  1.33941970985492755E+01  4.77693199501335215E+01  0.00000000000000000E+00
  1.34192096048024023E+01  4.79703203910015361E+01  0.00000000000000000E+00
  1.34442221110555291E+01  4.81716218045977200E+01  0.00000000000000000E+00
  1.34692346173086559E+01  4.83732217871508325E+01  0.00000000000000000E+00
  1.34942471235617827E+01  4.85751179210111275E+01  0.00000000000000000E+00
  1.35192596298149077E+01  4.87773077746910957E+01  0.00000000000000000E+00
  1.35442721360680345E+01  4.89797889029067832E+01  0.00000000000000000E+00
  1.35692846423211613E+01  4.91825588466194930E+01  0.00000000000000000E+00
  1.35942971485742881E+01  4.93856151330783959E+01  0.00000000000000000E+00
  1.36193096548274148E+01  4.95889552758633698E+01  0.00000000000000000E+00
  1.36443221610805416E+01  4.97925767749285768E+01  0.00000000000000000E+00
  1.36693346673336684E+01  4.99964771166466591E+01  0.00000000000000000E+00
  1.36943471735867952E+01  5.02006537738532614E+01  0.00000000000000000E+00
  1.37193596798399220E+01  5.04051042058924352E+01  0.00000000000000000E+00
  1.37443721860930470E+01  5.06098258586621981E+01  0.00000000000000000E+00
  1.37693846923461738E+01  5.08148161646611740E+01  0.00000000000000000E+00
  1.37943971985993006E+01  5.10200725430351980E+01  0.00000000000000000E+00
  1.38194097048524274E+01  5.12255923996249720E+01  0.00000000000000000E+00
  1.38444222111055542E+01  5.14313731270139769E+01  0.00000000000000000E+00
  1.38694347173586809E+01  5.16374121045770877E+01  0.00000000000000000E+00
  1.38944472236118077E+01  5.18437066985296582E+01  0.00000000000000000E+00
  1.39194597298649327E+01  5.20502542619771802E+01  0.00000000000000000E+00
  1.39444722361180595E+01  5.22570521349654982E+01  0.00000000000000000E+00
  1.39694847423711863E+01  5.24640976445315701E+01  0.00000000000000000E+00
  1.39944972486243131E+01  5.26713881047547687E+01  0.00000000000000000E+00
  1.40195097548774399E+01  5.28789208168086802E+01  0.00000000000000000E+00
  1.40445222611305667E+01  5.30866930690135916E+01  0.00000000000000000E+00
  1.40695347673836935E+01  5.32947021368892990E+01  0.00000000000000000E+00
  1.40945472736368203E+01  5.35029452832086676E+01  0.00000000000000000E+00
  1.41195597798899470E+01  5.37114197580515267E+01  0.00000000000000000E+00
  1.41445722861430720E+01  5.39201227988593459E+01  0.00000000000000000E+00
  1.41695847923961988E+01  5.41290516304901956E+01  0.00000000000000000E+00
  1.41945972986493256E+01  5.43382034652743897E+01  0.00000000000000000E+00
  1.42196098049024524E+01  5.45475755030706466E+01  0.00000000000000000E+00
  1.42446223111555792E+01  5.47571649313226914E+01  0.00000000000000000E+00
  1.42696348174087060E+01  5.49669689251164328E+01  0.00000000000000000E+00
  1.42946473236618328E+01  5.51769846472378589E+01  0.00000000000000000E+00
  1.43196598299149578E+01  5.53872092482309739E+01  0.00000000000000000E+00
  1.43446723361680846E+01  5.55976398664568663E+01  0.00000000000000000E+00
  1.43696848424212114E+01  5.58082736281528540E+01  0.00000000000000000E+00
  1.43946973486743381E+01  5.60191076474921701E+01  0.00000000000000000E+00
  1.44197098549274649E+01  5.62301390266444798E+01  0.00000000000000000E+00
  1.44447223611805917E+01  5.64413648558366248E+01  0.00000000000000000E+00
  1.44697348674337185E+01  5.66527822134139285E+01  0.00000000000000000E+00
  1.44947473736868453E+01  5.68643881659021773E+01  0.00000000000000000E+00
  1.45197598799399721E+01  5.70761797680698280E+01  0.00000000000000000E+00
  1.45447723861930971E+01  5.72881540629909694E+01  0.00000000000000000E+00
  1.45697848924462239E+01  5.75003080821087238E+01  0.00000000000000000E+00
  1.45947973986993507E+01  5.77126388452990824E+01  0.00000000000000000E+00
  1.46198099049524775E+01  5.79251433609352091E+01  0.00000000000000000E+00
  1.46448224112056042E+01  5.81378186259525691E+01  0.00000000000000000E+00
  1.46698349174587310E+01  5.83506616259139719E+01  0.00000000000000000E+00
  1.46948474237118578E+01  5.85636693350757724E+01  0.00000000000000000E+00
  1.47198599299649828E+01  5.87768387164539305E+01  0.00000000000000000E+00
  1.47448724362181096E+01  5.89901667218911783E+01  0.00000000000000000E+00
  1.47698849424712364E+01  5.92036502921240952E+01  0.00000000000000000E+00
  1.47948974487243632E+01  5.94172863568510792E+01  0.00000000000000000E+00
  1.48199099549774900E+01  5.96310718348006858E+01  0.00000000000000000E+00
  1.48449224612306168E+01  5.98450036338003457E+01  0.00000000000000000E+00
  1.48699349674837435E+01  6.00590786508456915E+01  0.00000000000000000E+00
  1.48949474737368703E+01  6.02732937721702342E+01  0.00000000000000000E+00
  1.49199599799899971E+01  6.04876458733157705E+01  0.00000000000000000E+00
  1.49449724862431221E+01  6.07021318192029398E+01  0.00000000000000000E+00
  1.49699849924962489E+01  6.09167484642024846E+01  0.00000000000000000E+00
  1.49949974987493757E+01  6.11314926522067879E+01  0.00000000000000000E+00
  1.50200100050025025E+01  6.13463612167021353E+01  0.00000000000000000E+00
  1.50450225112556293E+01  6.15613509808411550E+01  0.00000000000000000E+00
  1.50700350175087561E+01  6.17764587575159396E+01  0.00000000000000000E+00
  1.50950475237618829E+01  6.19916813494315591E+01  0.00000000000000000E+00
  1.51200600300150079E+01  6.22070155491799568E+01  0.00000000000000000E+00
  1.51450725362681347E+01  6.24224581393144078E+01  0.00000000000000000E+00
  1.51700850425212614E+01  6.26380058924243244E+01  0.00000000000000000E+00
  1.51950975487743882E+01  6.28536555712106377E+01  0.00000000000000000E+00
  1.52201100550275150E+01  6.30694039285615204E+01  0.00000000000000000E+00
  1.52451225612806418E+01  6.32852477076285567E+01  0.00000000000000000E+00
  1.52701350675337686E+01  6.35011836419035305E+01  0.00000000000000000E+00
  1.52951475737868954E+01  6.37172084552953280E+01  0.00000000000000000E+00
  1.53201600800400222E+01  6.39333188622076136E+01  0.00000000000000000E+00
  1.53451725862931472E+01  6.41495115676166279E+01  0.00000000000000000E+00
  1.53701850925462740E+01  6.43657832671498511E+01  0.00000000000000000E+00
  1.53951975987994008E+01  6.45821306471644476E+01  0.00000000000000000E+00
  1.54202101050525275E+01  6.47985503848269104E+01  0.00000000000000000E+00
  1.54452226113056543E+01  6.50150391481924146E+01  0.00000000000000000E+00
  1.54702351175587811E+01  6.52315935962850943E+01  0.00000000000000000E+00
  1.54952476238119079E+01  6.54482103791785050E+01  0.00000000000000000E+00
  1.55202601300650329E+01  6.56648861380765254E+01  0.00000000000000000E+00
  1.55452726363181597E+01  6.58816175053948001E+01  0.00000000000000000E+00
  1.55702851425712865E+01  6.60984011048424094E+01  0.00000000000000000E+00
  1.55952976488244133E+01  6.63152335515040079E+01  0.00000000000000000E+00
  1.56203101550775401E+01  6.65321114519224466E+01  0.00000000000000000E+00
  1.56453226613306668E+01  6.67490314041818067E+01  0.00000000000000000E+00
  1.56703351675837936E+01  6.69659899979905902E+01  0.00000000000000000E+00
  1.56953476738369204E+01  6.71829838147657483E+01  0.00000000000000000E+00
  1.57203601800900472E+01  6.74000094277165687E+01  0.00000000000000000E+00
  1.57453726863431722E+01  6.76170634019294425E+01  0.00000000000000000E+00
  1.57703851925962990E+01  6.78341422944527324E+01  0.00000000000000000E+00
  1.57953976988494258E+01  6.80512426543820794E+01  0.00000000000000000E+00
  1.58204102051025526E+01  6.82683610229461380E+01  0.00000000000000000E+00
  1.58454227113556794E+01  6.84854939335926787E+01  0.00000000000000000E+00
  1.58704352176088062E+01  6.87026379120750903E+01  0.00000000000000000E+00
  1.58954477238619329E+01  6.89197894765391652E+01  0.00000000000000000E+00
  1.59204602301150580E+01  6.91369451376103115E+01  0.00000000000000000E+00
  1.59454727363681847E+01  6.93541013984812764E+01  0.00000000000000000E+00
  1.59704852426213115E+01  6.95712547549998703E+01  0.00000000000000000E+00
  1.59954977488744383E+01  6.97884016957574573E+01  0.00000000000000000E+00
  1.60205102551275651E+01  7.00055387021776312E+01  0.00000000000000000E+00
  1.60455227613806919E+01  7.02226622486050616E+01  0.00000000000000000E+00
  1.60705352676338187E+01  7.04397688023952071E+01  0.00000000000000000E+00
  1.60955477738869455E+01  7.06568548240036165E+01  0.00000000000000000E+00
  1.61205602801400723E+01  7.08739167670764090E+01  0.00000000000000000E+00
  1.61455727863931990E+01  7.10909510785404848E+01  0.00000000000000000E+00
  1.61705852926463258E+01  7.13079541986943752E+01  0.00000000000000000E+00
  1.61955977988994526E+01  7.15249225612992774E+01  0.00000000000000000E+00
  1.62206103051525794E+01  7.17418525936705151E+01  0.00000000000000000E+00
  1.62456228114057026E+01  7.19587407167693982E+01  0.00000000000000000E+00
  1.62706353176588294E+01  7.21755833452952800E+01  0.00000000000000000E+00
  1.62956478239119562E+01  7.23923768877779139E+01  0.00000000000000000E+00
  1.63206603301650830E+01  7.26091177466702078E+01  0.00000000000000000E+00
  1.63456728364182098E+01  7.28258023184414469E+01  0.00000000000000000E+00
  1.63706853426713366E+01  7.30424269936704889E+01  0.00000000000000000E+00
  1.63956978489244634E+01  7.32589881571396262E+01  0.00000000000000000E+00
  1.64207103551775901E+01  7.34754821879284634E+01  0.00000000000000000E+00
  1.64457228614307169E+01  7.36919054595082486E+01  0.00000000000000000E+00
  1.64707353676838437E+01  7.39082543398366028E+01  0.00000000000000000E+00
  1.64957478739369705E+01  7.41245251914523493E+01  0.00000000000000000E+00
  1.65207603801900973E+01  7.43407143715706695E+01  0.00000000000000000E+00
  1.65457728864432241E+01  7.45568182321787845E+01  0.00000000000000000E+00
  1.65707853926963509E+01  7.47728331201315797E+01  0.00000000000000000E+00
  1.65957978989494777E+01  7.49887553772478270E+01  0.00000000000000000E+00
  1.66208104052026009E+01  7.52045813404063495E+01  0.00000000000000000E+00
  1.66458229114557277E+01  7.54203073416430243E+01  0.00000000000000000E+00
  1.66708354177088545E+01  7.56359297082473176E+01  0.00000000000000000E+00
  1.66958479239619813E+01  7.58514447628597281E+01  0.00000000000000000E+00
  1.67208604302151080E+01  7.60668488235691882E+01  0.00000000000000000E+00
  1.67458729364682348E+01  7.62821382040108062E+01  0.00000000000000000E+00
  1.67708854427213616E+01  7.64973092134637938E+01  0.00000000000000000E+00
  1.67958979489744884E+01  7.67123581569499038E+01  0.00000000000000000E+00
  1.68209104552276152E+01  7.69272813353317417E+01  0.00000000000000000E+00
  1.68459229614807420E+01  7.71420750454116302E+01  0.00000000000000000E+00
  1.68709354677338688E+01  7.73567355800307013E+01  0.00000000000000000E+00
  1.68959479739869955E+01  7.75712592281679889E+01  0.00000000000000000E+00
  1.69209604802401223E+01  7.77856422750401322E+01  0.00000000000000000E+00
  1.69459729864932491E+01  7.79998810022009224E+01  0.00000000000000000E+00
  1.69709854927463759E+01  7.82139716876414468E+01  0.00000000000000000E+00
  1.69959979989995027E+01  7.84279106058901760E+01  0.00000000000000000E+00
  1.70210105052526295E+01  7.86416940281135766E+01  0.00000000000000000E+00
  1.70460230115057527E+01  7.88553182222165674E+01  0.00000000000000000E+00
  1.70710355177588795E+01  7.90687794529436303E+01  0.00000000000000000E+00
  1.70960480240120063E+01  7.92820739819796927E+01  0.00000000000000000E+00
  1.71210605302651331E+01  7.94951980680516925E+01  0.00000000000000000E+00
  1.71460730365182599E+01  7.97081479670298734E+01  0.00000000000000000E+00
  1.71710855427713867E+01  7.99209199320297330E+01  0.00000000000000000E+00
  1.71960980490245134E+01  8.01335102135138158E+01  0.00000000000000000E+00
  1.72211105552776402E+01  8.03459150593939455E+01  0.00000000000000000E+00
  1.72461230615307670E+01  8.05581307151336006E+01  0.00000000000000000E+00
  1.72711355677838938E+01  8.07701534238503172E+01  0.00000000000000000E+00
  1.72961480740370206E+01  8.09819794264185759E+01  0.00000000000000000E+00
  1.73211605802901474E+01  8.11936049615725182E+01  0.00000000000000000E+00
  1.73461730865432742E+01  8.14050262660093580E+01  0.00000000000000000E+00
  1.73711855927964010E+01  8.16162395744923117E+01  0.00000000000000000E+00
  1.73961980990495277E+01  8.18272411199542802E+01  0.00000000000000000E+00
  1.74212106053026510E+01  8.20380271336013038E+01  0.00000000000000000E+00
  1.74462231115557778E+01  8.22485938450165008E+01  0.00000000000000000E+00
  1.74712356178089045E+01  8.24589374822639911E+01  0.00000000000000000E+00
  1.74962481240620313E+01  8.26690542719929340E+01  0.00000000000000000E+00
  1.75212606303151581E+01  8.28789404395418075E+01  0.00000000000000000E+00
  1.75462731365682849E+01  8.30885922090429858E+01  0.00000000000000000E+00
  1.75712856428214117E+01  8.32980058035270758E+01  0.00000000000000000E+00
  1.75962981490745385E+01  8.35071774450278497E+01  0.00000000000000000E+00
  1.76213106553276653E+01  8.37161033546869504E+01  0.00000000000000000E+00
  1.76463231615807921E+01  8.39247797528590809E+01  0.00000000000000000E+00
  1.76713356678339188E+01  8.41332028592168513E+01  0.00000000000000000E+00
  1.76963481740870456E+01  8.43413688928564085E+01  0.00000000000000000E+00
  1.77213606803401724E+01  8.45492740724025111E+01  0.00000000000000000E+00
  1.77463731865932992E+01  8.47569146161142157E+01  0.00000000000000000E+00
  1.77713856928464260E+01  8.49642867419904633E+01  0.00000000000000000E+00
  1.77963981990995528E+01  8.51713866678758507E+01  0.00000000000000000E+00
  1.78214107053526796E+01  8.53782106115665158E+01  0.00000000000000000E+00
  1.78464232116058028E+01  8.55847547909160653E+01  0.00000000000000000E+00
  1.78714357178589296E+01  8.57910154239417722E+01  0.00000000000000000E+00
  1.78964482241120564E+01  8.59969887289305319E+01  0.00000000000000000E+00
  1.79214607303651832E+01  8.62026709245453162E+01  0.00000000000000000E+00
  1.79464732366183100E+01  8.64080582299315836E+01  0.00000000000000000E+00
  1.79714857428714367E+01  8.66131468648235483E+01  0.00000000000000000E+00
  1.79964982491245635E+01  8.68179330496509749E+01  0.00000000000000000E+00
  1.80215107553776903E+01  8.70224130056455607E+01  0.00000000000000000E+00
  1.80465232616308171E+01  8.72265829549478156E+01  0.00000000000000000E+00
  1.80715357678839439E+01  8.74304391207138281E+01  0.00000000000000000E+00
  1.80965482741370707E+01  8.76339777272219749E+01  0.00000000000000000E+00
  1.81215607803901975E+01  8.78371949999800705E+01  0.00000000000000000E+00
  1.81465732866433243E+01  8.80400871658321904E+01  0.00000000000000000E+00
  1.81715857928964510E+01  8.82426504530657922E+01  0.00000000000000000E+00
  1.81965982991495778E+01  8.84448810915187096E+01  0.00000000000000000E+00
  1.82216108054027011E+01  8.86467753126863869E+01  0.00000000000000000E+00
  1.82466233116558278E+01  8.88483293498291999E+01  0.00000000000000000E+00
  1.82716358179089546E+01  8.90495394380794494E+01  0.00000000000000000E+00
  1.82966483241620814E+01  8.92504018145487663E+01  0.00000000000000000E+00
  1.83216608304152082E+01  8.94509127184354895E+01  0.00000000000000000E+00
  1.83466733366683350E+01  8.96510683911319290E+01  0.00000000000000000E+00
  1.83716858429214618E+01  8.98508650763318144E+01  0.00000000000000000E+00
  1.83966983491745886E+01  9.00502990201375724E+01  0.00000000000000000E+00
  1.84217108554277154E+01  9.02493664711680452E+01  0.00000000000000000E+00
  1.84467233616808421E+01  9.04480636806655127E+01  0.00000000000000000E+00
  1.84717358679339689E+01  9.06463869026036235E+01  0.00000000000000000E+00
  1.84967483741870957E+01  9.08443323937944172E+01  0.00000000000000000E+00
  1.85217608804402225E+01  9.10418964139961560E+01  0.00000000000000000E+00
